# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      56.888      352.900     2112.387  3225514.266
      56.929      379.900     2112.512  3225514.277
      56.954      295.100     2114.762  3225514.262
      56.984      408.800     2114.887  3225514.277
      57.029      357.900     2113.992  3225514.277
      57.063      386.000     2114.242  3225514.258
      57.112      360.700     2114.492  3225514.270
      57.160      385.300     2114.742  3225514.277
      57.211      366.100     2115.117  3225514.262
      57.261      365.200     2115.242  3225514.262
      57.321      376.900     2117.117  3225514.270
      57.374      355.000     2120.492  3225498.242
      57.422      323.500     2130.070  3225498.562
      57.459      377.600     2131.449  3225498.555
      57.499      373.800     2136.172  3225498.551
      57.536      342.900     2142.426  3225578.578
      57.572      352.200     2142.426  3225578.574
      57.599      346.400     2142.551  3225578.570
      57.628      329.900     2100.113  3225578.566
      57.643      250.600     2102.309  3225586.672
      57.655      240.600     2102.309  3225586.672
      57.668      325.300     2102.684  3225586.660
      57.680      402.000     2103.559  3225586.672
      57.693      285.700     2108.406  3225586.664
      57.707      407.200     2104.516  3225586.914
      57.731      306.800     2106.266  3225586.918
      57.764      248.500     2106.391  3225586.922
      57.776      404.100     2106.391  3225586.918
      57.788      291.800     2106.391  3225586.914
      57.812      382.600     2106.895  3225586.922
      57.844      403.800     2109.164  3225586.922
      57.871      344.200     2117.648  3225586.930
      57.906      353.200     2120.023  3225586.926
      57.945      398.000     2122.113  3225586.926
      57.991      385.600     2122.363  3225586.930
      58.024      267.600     2122.613  3225586.922
      58.047      353.700     2123.113  3225570.906
      58.083      425.300     2123.613  3225570.902
      58.134      247.900     2123.863  3225570.902
      58.153      359.800     2124.383  3225570.910
      58.178      340.900     2124.777  3225570.902
      58.204      327.500     2125.402  3225570.910
      58.241      394.300     2130.727  3225572.219
      58.276      353.300     2135.359  3225572.215
      58.319      369.900     2148.410  3225576.020
      58.378      352.500     2153.617  3225576.031
      58.429      383.300     2154.898  3225576.047
      58.489      369.600     2163.004  3225560.020
      58.556      321.400     2172.406  3225560.016
      58.590      387.400     2185.668  3225560.023
      58.640      361.500     2186.918  3225640.059
      58.681      347.000     2187.918  3225640.059
      58.716      390.300     2189.293  3225640.055
      58.751      385.700     2200.102  3225720.082
      58.788      359.000     2193.027  3225720.078
      58.832      387.300     2202.551  3225720.082
      58.894      329.300     2220.305  3225723.895
      58.943      381.700     2219.723  3225723.902
      58.995      374.700     2222.199  3225723.891
      59.035      391.100     2228.926  3225723.895
      59.087      366.700     2205.406  3225723.883
      59.128      345.000     2197.562  3225723.883
      59.186      299.600     2198.062  3225723.883
      59.223      361.000     2203.395  3225728.820
      59.275      373.600     2206.691  3225728.820
