# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       2.199        0.000      365.367   804519.391
       2.203      247.000      365.867   804519.387
       2.207        0.000      367.461   804521.137
       2.210        0.000      367.742   804521.141
       2.214      294.800      367.867   804521.137
       2.217        0.000      367.992   804521.133
       2.220        0.000      368.117   804521.133
       2.224        0.000      368.117   804521.137
       2.227      296.600      368.117   804521.141
       2.230        0.000      368.418   804521.141
       2.234        0.000      368.668   804521.148
       2.237      295.700      368.668   804521.145
       2.241        0.000      368.668   804521.145
       2.244      294.500      370.125   804523.191
       2.247      293.900      371.668   804523.191
       2.251        0.000      372.668   804523.191
       2.254        0.000      372.793   804523.191
       2.258        0.000      372.918   804523.191
       2.261      295.000      373.043   804523.191
       2.264        0.000      373.293   804603.211
       2.268        0.000      373.418   804603.211
       2.271      287.900      373.418   804603.211
       2.275        0.000      373.418   804603.211
       2.278        0.000      373.418   804603.211
       2.281      261.000      373.543   804603.211
       2.285      211.100      373.668   804603.211
       2.290      200.700      373.262   804603.211
       2.295        0.000      373.387   804603.211
       2.298        0.000      373.512   804603.211
       2.302        0.000      373.637   804603.211
       2.305      295.000      373.762   804603.211
       2.308      298.700      373.887   804603.211
       2.312        0.000      373.887   804603.211
       2.315      295.300      374.012   804603.211
       2.319        0.000      374.137   804603.211
       2.322        0.000      374.262   804603.211
       2.325      294.200      374.387   804603.211
       2.329        0.000      374.387   804603.207
       2.332        0.000      375.512   804603.207
       2.335        0.000      375.637   804603.207
       2.339      299.200      375.637   804603.207
       2.342        0.000      375.762   804603.207
       2.346        0.000      375.887   804603.207
       2.349      297.500      376.012   804603.207
       2.352        0.000      376.137   804603.207
       2.356        0.000      376.262   804603.207
       2.359      294.700      376.387   804603.207
       2.362        0.000      376.387   804603.207
       2.366        0.000      376.512   804603.207
       2.369      290.800      376.637   804603.207
       2.373        0.000      376.762   804603.207
       2.376        0.000      376.887   804603.207
       2.379      292.800      376.887   804603.207
       2.383        0.000      377.012   804603.207
       2.386        0.000      377.137   804603.207
       2.389        0.000      377.262   804603.207
       2.393      298.700      377.387   804603.207
       2.396        0.000      377.945   804603.414
       2.400        0.000      378.246   804603.418
       2.403      293.400      378.523   804603.414
       2.406        0.000      378.773   804603.418
       2.410        0.000      379.195   804603.418
       2.413      290.700      379.320   804603.418
       2.417      293.600      379.480   804603.418
       2.420      274.900      380.699   804605.188
       2.424        0.000      381.004   804605.207
       2.427        0.000      381.004   804605.207
       2.431      294.500      381.129   804605.203
       2.434        0.000      381.129   804605.207
       2.437        0.000      381.254   804605.203
       2.441        0.000      381.379   804605.211
       2.444      288.300      381.629   804605.211
       2.448        0.000      381.629   804605.215
       2.451        0.000      381.629   804605.207
       2.454      294.500      381.754   804605.207
       2.458        0.000      381.754   804605.211
       2.461        0.000      382.051   804605.207
       2.465      297.000      382.051   804605.207
       2.468      157.900      382.301   804605.207
       2.474      206.400      382.426   804605.207
       2.479        0.000      382.551   804605.203
       2.483      268.000      382.801   804605.211
       2.486      242.400      382.801   804605.215
       2.490        0.000      382.926   804605.215
       2.494        0.000      382.926   804605.215
       2.497        0.000      382.926   804605.215
       2.501        0.000      382.926   804605.211
       2.504        0.000      382.926   804605.211
       2.508      299.800      382.926   804605.207
       2.511        0.000      383.051   804605.211
       2.514        0.000      384.980   804609.566
       2.520      157.700      385.105   804609.566
       2.527      178.500      385.230   804609.570
       2.532      156.300      386.066   804609.789
       2.539        0.000      387.504   804612.543
       2.545        0.000      387.629   804612.547
       2.551      157.100      388.895   804612.547
       2.557        0.000      389.316   804612.551
       2.561      290.600      389.316   804612.551
       2.565        0.000      389.566   804612.551
       2.569      366.200      389.566   804612.547
       2.574        0.000      389.566   804612.547
       2.579        0.000      389.566   804612.547
       2.582        0.000      389.566   804612.547
       2.586        0.000      389.566   804612.547
       2.589        0.000      389.566   804612.547
       2.592        0.000      389.566   804612.547
       2.596        0.000      389.566   804612.547
       2.599        0.000      389.566   804612.547
       2.602        0.000      389.566   804612.547
       2.606        0.000      389.566   804612.547
       2.609        0.000      389.566   804612.547
       2.613        0.000      389.566   804612.547
       2.616        0.000      389.566   804612.547
       2.619        0.000      389.566   804612.547
       2.623        0.000      389.566   804612.547
       2.626        0.000      389.566   804612.547
       2.629        0.000      389.566   804612.547
       2.633        0.000      389.566   804612.547
       2.636        0.000      389.566   804612.547
       2.639        0.000      389.566   804612.547
       2.643        0.000      389.566   804612.547
       2.646        0.000      389.566   804612.547
       2.650      214.600      389.691   804612.547
       2.654        0.000      389.691   804612.551
       2.658      187.300      389.816   804612.547
       2.664      302.500      390.125   804612.543
       2.670      300.300      390.250   804612.543
       2.677        0.000      390.250   804612.547
       2.682      471.300      390.375   804612.551
       2.686        0.000      390.375   804612.551
       2.690        0.000      390.375   804612.551
       2.693        0.000      390.375   804612.551
       2.696        0.000      390.375   804612.551
       2.700        0.000      390.375   804612.551
       2.703        0.000      390.375   804612.551
       2.707        0.000      390.375   804612.551
       2.710        0.000      390.375   804612.551
       2.713        0.000      390.375   804612.551
       2.717        0.000      390.375   804612.551
       2.720        0.000      390.375   804612.551
       2.723        0.000      390.375   804612.551
       2.727        0.000      390.375   804612.551
       2.730        0.000      390.375   804612.551
       2.734        0.000      390.375   804612.551
       2.737        0.000      390.375   804612.551
       2.740        0.000      390.375   804612.551
       2.744        0.000      390.375   804612.551
       2.747        0.000      390.375   804612.551
       2.750        0.000      390.375   804612.551
       2.754        0.000      390.375   804612.551
       2.757        0.000      390.375   804612.551
       2.761        0.000      390.375   804612.551
       2.764      165.600      390.375   804612.547
       2.770        0.000      390.375   804612.551
       2.774      262.700      390.500   804612.543
       2.778        0.000      390.500   804612.543
       2.781        0.000      390.500   804612.543
       2.786      374.900      390.500   804612.543
       2.791        0.000      390.500   804612.543
       2.796        0.000      390.500   804612.543
       2.800        0.000      390.500   804612.543
       2.803        0.000      390.500   804612.543
       2.807        0.000      390.500   804612.543
       2.810        0.000      390.500   804612.543
       2.813        0.000      390.500   804612.543
       2.817        0.000      390.500   804612.543
       2.820        0.000      390.500   804612.543
       2.823        0.000      390.500   804612.543
       2.827        0.000      390.500   804612.543
       2.830        0.000      390.500   804612.543
       2.833        0.000      390.500   804612.543
       2.837        0.000      390.500   804612.543
       2.840        0.000      390.500   804612.543
       2.844        0.000      390.500   804612.543
       2.847        0.000      390.500   804612.543
       2.850        0.000      390.500   804612.543
       2.854        0.000      390.500   804612.543
       2.857      234.600      390.500   804612.543
       2.862        0.000      390.500   804612.543
       2.865        0.000      390.500   804612.543
       2.869        0.000      390.500   804612.543
       2.872        0.000      390.500   804612.543
       2.875        0.000      390.500   804612.543
       2.879        0.000      390.500   804612.543
       2.882        0.000      390.500   804612.543
       2.885        0.000      390.500   804612.543
       2.889        0.000      390.500   804612.543
       2.892        0.000      390.500   804612.543
       2.896        0.000      390.500   804612.543
       2.899        0.000      390.500   804612.543
       2.902        0.000      390.500   804612.543
       2.906        0.000      390.500   804612.543
       2.909        0.000      390.500   804612.543
       2.912        0.000      390.500   804612.543
       2.916        0.000      390.500   804612.543
       2.920        0.000      390.500   804612.543
       2.923        0.000      390.500   804612.543
       2.926        0.000      390.500   804612.543
       2.930        0.000      390.500   804612.543
       2.933        0.000      390.500   804612.543
       2.936      220.300      390.500   804612.543
       2.946      157.000      390.500   804612.543
       2.952      397.600      390.500   804612.543
       2.957      229.400      390.500   804612.543
       2.961        0.000      390.500   804612.551
       2.965        0.000      390.500   804612.551
       2.969        0.000      390.500   804612.551
       2.972        0.000      390.500   804612.551
       2.976        0.000      390.500   804612.551
       2.979        0.000      390.500   804612.551
       2.983        0.000      390.500   804612.551
       2.986        0.000      390.500   804612.551
       2.989        0.000      390.500   804612.551
       2.993        0.000      390.500   804612.551
       2.996        0.000      390.500   804612.551
       3.000        0.000      390.500   804612.551
       3.003        0.000      390.500   804612.551
       3.006        0.000      390.500   804612.551
       3.010        0.000      390.500   804612.551
       3.013        0.000      390.500   804612.551
       3.017        0.000      390.500   804612.551
       3.020        0.000      390.500   804612.551
       3.023        0.000      390.500   804612.551
       3.027        0.000      390.500   804612.551
       3.030        0.000      390.500   804612.551
       3.034        0.000      390.500   804612.551
       3.037        0.000      390.500   804612.551
       3.041        0.000      390.500   804612.551
       3.044      279.500      390.500   804612.551
       3.048      158.800      390.500   804612.551
       3.054        0.000      390.500   804612.551
       3.058        0.000      390.500   804612.551
       3.062        0.000      390.500   804612.551
       3.065        0.000      390.500   804612.551
       3.068        0.000      390.500   804612.551
       3.072        0.000      390.500   804612.551
       3.075        0.000      390.500   804612.551
       3.079        0.000      390.500   804612.551
       3.082        0.000      390.500   804612.551
       3.086        0.000      390.500   804612.551
       3.089        0.000      390.500   804612.551
       3.092        0.000      390.500   804612.551
       3.096        0.000      390.500   804612.551
       3.099        0.000      390.500   804612.551
       3.103        0.000      390.500   804612.551
       3.106        0.000      390.500   804612.551
       3.110        0.000      390.500   804612.551
       3.113        0.000      390.500   804612.551
       3.116        0.000      390.500   804612.551
       3.120        0.000      390.500   804612.551
       3.123        0.000      390.500   804612.551
       3.126        0.000      390.500   804612.551
       3.130      242.800      390.500   804612.551
       3.134        0.000      390.500   804612.551
       3.139      254.900      390.500   804612.551
       3.143        0.000      390.500   804612.551
       3.146        0.000      390.500   804612.551
       3.150        0.000      390.500   804612.551
       3.153        0.000      390.500   804612.551
       3.157        0.000      390.500   804612.551
       3.160        0.000      390.500   804612.551
       3.164        0.000      390.500   804612.551
       3.167        0.000      390.500   804612.551
       3.170        0.000      390.500   804612.551
       3.174        0.000      390.500   804612.551
       3.177        0.000      390.500   804612.551
       3.180        0.000      390.500   804612.551
       3.184        0.000      390.500   804612.551
       3.187        0.000      390.500   804612.551
       3.191        0.000      390.500   804612.551
       3.194        0.000      390.500   804612.551
       3.197        0.000      390.500   804612.551
       3.201        0.000      390.500   804612.551
       3.204        0.000      390.500   804612.551
